,name,st_size,st_mode,st_ino,st_dev,st_nlink,st_uid,st_gid,st_atime,st_mtime,st_ctime
9986,Do somethin' (remastered).mp3,3355579,33206,5039945,4172478725,1,0,0,2023-03-27 19:43:10.799675,2019-10-03 19:55:34.001941,2019-05-16 16:28:28.329135
9987,Everytime (remastered).mp3,3799450,33206,5039950,4172478725,1,0,0,2023-03-27 19:43:10.899674,2019-10-03 19:55:38.110589,2019-05-16 16:28:28.333135
9988,From the bottom of my broken heart (radio edit) [remastered].mp3,4502494,33206,5039956,4172478725,1,0,0,2023-03-27 19:43:11.120670,2019-10-03 19:55:45.552251,2019-05-16 16:28:28.334135
9989,Gimme more (remastered).mp3,4136325,33206,5039962,4172478725,1,0,0,2023-03-27 19:43:11.303667,2019-10-03 19:55:50.209745,2019-05-16 16:28:28.330135
9990,Hold it against me.mp3,3777700,33206,5039967,4172478725,1,0,0,2023-03-27 19:43:11.395665,2019-10-03 19:55:55.405811,2019-05-16 16:28:28.329135
9991,Hot as ice (main version).mp3,3263212,33206,5039974,4172478725,1,0,0,2023-03-27 19:43:11.533663,2019-10-03 19:56:03.171376,2019-05-16 16:28:28.328135
9992,I wanna go.mp3,3480523,33206,5039981,4172478725,1,0,0,2023-03-27 19:43:11.611661,2019-10-03 19:56:06.848598,2019-05-16 16:28:28.337135
9993,I'm a slave 4 u (remastered).mp3,3385257,33206,5039988,4172478725,1,0,0,2023-03-27 19:43:11.778658,2019-10-03 19:56:15.964880,2019-05-16 16:28:28.335135
9994,"I'm not a girl, not yet a woman (remastered).mp3",3807412,33206,5039997,4172478725,1,0,0,2023-03-27 19:43:11.853657,2019-10-03 19:56:24.672778,2019-05-16 16:28:28.345135
9995,If u seek amy (remastered).mp3,3571248,33206,5040006,4172478725,1,0,0,2023-03-27 19:43:11.978655,2019-10-03 19:56:34.845112,2019-05-16 16:28:28.341135
9996,Lucky (remastered).mp3,3396114,33206,5040015,4172478725,1,0,0,2023-03-27 19:43:12.120653,2019-10-03 19:56:42.191862,2019-05-16 16:28:28.344135
9997,Me against the music (feat. madonna) [video mix] [remastered].mp3,3713807,33206,5040024,4172478725,1,0,0,2023-03-27 19:43:12.213651,2019-10-03 19:56:52.330932,2019-05-16 16:28:28.327135
9998,My prerogative (remastered).mp3,3529452,33206,5040034,4172478725,1,0,0,2023-03-27 19:43:12.377648,2019-10-03 19:57:02.624978,2019-05-16 16:28:28.340135
9999,Oops!...i did it again (remastered).mp3,3493516,33206,5040044,4172478725,1,0,0,2023-03-27 19:43:12.555645,2019-10-03 19:57:13.419691,2019-05-16 16:28:28.343135
10000,Out from under (main version).mp3,3857555,33206,5040051,4172478725,1,0,0,2023-03-27 19:43:12.698643,2019-10-03 19:57:25.778991,2019-05-16 16:28:28.337135
10001,Outrageous (remastered).mp3,3432065,33206,5040063,4172478725,1,0,0,2023-03-27 19:43:12.869640,2019-10-03 19:57:37.689820,2019-05-16 16:28:28.335135
10002,Overprotected (the darkchild remix) [remastered].mp3,3307956,33206,5040070,4172478725,1,0,0,2023-03-27 19:43:12.943639,2019-10-03 19:57:50.479290,2019-05-16 16:28:28.333135
10003,Piece of me (remastered).mp3,3498520,33206,5040265,4172478725,1,0,0,2023-03-27 19:43:13.071636,2019-10-03 19:58:05.670764,2019-05-16 16:28:28.343135
10004,Radar (remastered).mp3,3773113,33206,5040275,4172478725,1,0,0,2023-03-27 19:43:13.219634,2019-10-03 19:58:17.547179,2019-05-16 16:28:28.332135
10005,Sometimes (radio edit) [remastered].mp3,3888069,33206,5040297,4172478725,1,0,0,2023-03-27 19:43:13.437630,2019-10-03 19:58:32.857563,2019-05-16 16:28:28.332135
10006,Stronger (remastered).mp3,3381488,33206,5040310,4172478725,1,0,0,2023-03-27 19:43:13.599627,2019-10-03 19:58:47.403799,2019-05-16 16:28:28.327135
10007,Till the world ends.mp3,3923569,33206,5040316,4172478725,1,0,0,2023-03-27 19:43:13.777624,2019-10-03 19:59:02.616683,2019-05-16 16:28:28.346135
10008,Toxic (remastered).mp3,3301238,33206,5040325,4172478725,1,0,0,2023-03-27 19:43:13.834623,2019-10-03 19:59:17.296118,2019-05-16 16:28:28.345135
10009,Womanizer (remastered).mp3,3693287,33206,5040336,4172478725,1,0,0,2023-03-27 19:43:14.130618,2019-10-03 19:59:32.141874,2019-05-16 16:28:28.331135
10010,Boogie wonderland.mp3,8543415,33206,1568313,4172478725,1,0,0,2023-03-27 19:43:17.961553,2019-10-03 19:59:44.871049,2019-05-16 16:28:53.670631
10011,Somebody to love.mp3,5716907,33206,1568312,4172478725,1,0,0,2023-03-27 19:43:17.892554,2019-10-03 20:00:00.460924,2019-05-16 16:28:53.669631
10012,Aerobic mix (148 bpm).mp3,51560448,33206,1546315,4172478725,1,0,0,2023-03-27 19:43:18.085551,2007-01-09 18:20:04.000000,2019-05-16 16:28:28.325135
10013,Easy rider don't you deny my name - barbecue bob.mp3,4618310,33206,1562230,4172478725,1,0,0,2023-03-27 19:43:18.314547,2019-10-03 20:00:15.579071,2019-05-16 16:28:48.138741
10014,Comin' on strong.mp3,9316960,33206,1551689,4172478725,1,0,0,2023-03-27 19:43:18.478544,2019-09-30 17:45:04.178080,2019-05-16 16:28:34.439014
10015,Rainy night in georgia.mp3,3704960,33206,1548042,4172478725,1,0,0,2023-03-27 19:43:18.886537,2019-09-29 06:57:24.924802,2019-05-16 16:28:30.833085
10016,This time of the year.mp3,5986432,33206,1548044,4172478725,1,0,0,2023-03-27 19:43:18.970536,2019-10-03 20:00:43.910314,2019-05-16 16:28:30.834085
10017,Kiddio.mp3,2463946,33206,1548046,4172478725,1,0,0,2023-03-27 19:43:19.176532,2019-09-28 21:09:10.365244,2019-05-16 16:28:30.835085
10018,Rainy night in georgia.mp3,3714529,33206,1548048,4172478725,1,0,0,2023-03-27 19:43:19.421528,2019-09-28 20:20:41.129972,2019-05-16 16:28:30.835085
10019,Rainy night in georgia.mp3,4651469,33206,1548050,4172478725,1,0,0,2023-03-27 19:43:19.514526,2019-10-03 20:00:57.095777,2019-05-16 16:28:30.836085
10020,It's just a matter of time.mp3,1805888,33206,1548054,4172478725,1,0,0,2023-03-27 19:43:19.703523,2019-10-03 20:01:10.640351,2019-05-16 16:28:30.856085
10021,It's just a matter of time.mp3,2375125,33206,1548052,4172478725,1,0,0,2023-03-27 19:43:19.596525,2019-09-28 21:09:10.942677,2019-05-16 16:28:30.837085
10022,Beautiful memory.mp3,2851725,33206,1548058,4172478725,1,0,0,2023-03-27 19:43:20.587508,2019-09-30 17:45:05.373962,2019-05-16 16:28:30.857085
10023,Merry christmas all.mp3,2492286,33206,1548057,4172478725,1,0,0,2023-03-27 19:43:20.350512,2019-09-30 17:45:06.402869,2019-05-16 16:28:30.857085
10024,You're all i want for christmas.mp3,2393254,33206,1548056,4172478725,1,0,0,2023-03-27 19:43:19.889520,2019-09-30 17:45:07.702322,2019-05-16 16:28:30.856085
10025,Contact [single mix].mp3,3250176,33206,1562233,4172478725,1,0,0,2023-03-27 19:43:20.804504,2019-10-03 20:51:12.082755,2019-05-16 16:28:48.139741
10026,Worst that could happen.mp3,4066547,33206,1554807,4172478725,1,0,0,2023-03-27 19:43:21.162498,2007-01-08 17:26:22.000000,2019-05-16 16:28:38.195939
10027,The worst that could happen.mp3,2531500,33206,1554805,4172478725,1,0,0,2023-03-27 19:43:20.993501,2019-09-28 21:09:11.611306,2019-05-16 16:28:38.193939
10028,I am that man.mp3,6281151,33206,1552782,4172478725,1,0,0,2023-03-27 19:43:22.382478,2019-10-03 20:01:34.631005,2019-05-16 16:28:35.869985
10029,Mama don't get dressed up for nothing.mp3,7134917,33206,1552781,4172478725,1,0,0,2023-03-27 19:43:22.304479,2019-10-03 20:01:46.114500,2019-05-16 16:28:35.868985
10030,Man this lonely.mp3,5304485,33206,1552779,4172478725,1,0,0,2023-03-27 19:43:22.041484,2019-10-03 20:01:55.678163,2019-05-16 16:28:35.867985
10031,More than a margarita.mp3,5166414,33206,1552783,4172478725,1,0,0,2023-03-27 19:43:22.476476,2019-10-03 20:02:05.256893,2019-05-16 16:28:35.870985
10032,My love will follow you.mp3,6032564,33206,1552785,4172478725,1,0,0,2023-03-27 19:43:22.716472,2019-10-03 20:02:15.442984,2019-05-16 16:28:35.871985
10033,My maria.mp3,5841621,33206,1552778,4172478725,1,0,0,2023-03-27 19:43:21.975485,2019-10-03 20:02:23.603508,2019-05-16 16:28:35.866985
10034,One heartache at a time.mp3,4844200,33206,1552786,4172478725,1,0,0,2023-03-27 19:43:22.814471,2019-10-03 20:02:30.479009,2019-05-16 16:28:35.871985
10035,Redneck rhythm & blues.mp3,4866886,33206,1552784,4172478725,1,0,0,2023-03-27 19:43:22.590474,2019-10-03 20:02:38.372832,2019-05-16 16:28:35.870985
10036,Tequila town.mp3,5054253,33206,1552787,4172478725,1,0,0,2023-03-27 19:43:22.973468,2019-10-03 20:02:45.567674,2019-05-16 16:28:35.872985
10037,White line casanova.mp3,5457654,33206,1552788,4172478725,1,0,0,2023-03-27 19:43:23.084466,2019-10-03 20:02:51.871242,2019-05-16 16:28:35.872985
10038,Why would i say goodbye.mp3,6816927,33206,1552780,4172478725,1,0,0,2023-03-27 19:43:22.144482,2019-10-03 20:02:57.949938,2019-05-16 16:28:35.868985
10039,Boot scootin' boogie.mp3,3209216,33206,1552797,4172478725,1,0,0,2023-03-27 19:43:23.490459,2019-10-03 20:03:03.635957,2019-05-16 16:28:35.877985
10040,Brand new man.mp3,2914432,33206,1552790,4172478725,1,0,0,2023-03-27 19:43:23.183464,2019-10-03 20:03:08.754676,2019-05-16 16:28:35.873985
10041,Cheating on the blues.mp3,2789504,33206,1552793,4172478725,1,0,0,2023-03-27 19:43:23.324462,2019-10-03 20:03:13.264471,2019-05-16 16:28:35.875985
10042,Cool drink of water.mp3,3031168,33206,1552792,4172478725,1,0,0,2023-03-27 19:43:23.257463,2019-10-03 20:03:17.573703,2019-05-16 16:28:35.874985
10043,I'm no good.mp3,3055744,33206,1552798,4172478725,1,0,0,2023-03-27 19:43:23.552458,2019-10-03 20:03:20.825936,2019-05-16 16:28:35.878985
10044,I've got a lot to learn.mp3,2842774,33206,5040561,4172478725,1,0,0,2023-03-27 19:43:23.771455,2019-10-03 20:03:25.762186,2019-05-16 16:28:35.877985
10045,Lost and found.mp3,3688576,33206,1552795,4172478725,1,0,0,2023-03-27 19:43:23.374461,2019-10-03 20:03:26.885180,2019-05-16 16:28:35.876985
10046,My next broken heart.mp3,2863251,33206,5040571,4172478725,1,0,0,2023-03-27 19:43:23.861453,2019-10-03 20:03:31.605372,2019-05-16 16:28:35.874985
10047,Neon moon.mp3,4219099,33206,5040575,4172478725,1,0,0,2023-03-27 19:43:23.971451,2019-10-03 20:03:34.819470,2019-05-16 16:28:35.876985
10048,Still in love with you.mp3,3494016,33206,1552799,4172478725,1,0,0,2023-03-27 19:43:23.652457,2019-10-03 20:03:35.817832,2019-05-16 16:28:35.878985
10049,Beer thirty.mp3,2549795,33206,1552803,4172478725,1,0,0,2023-03-27 19:43:24.149448,2019-09-29 06:57:26.686874,2019-05-16 16:28:35.880985
10050,Boot scootin' boogie (club mix).mp3,6246451,33206,1552802,4172478725,1,0,0,2023-03-27 19:43:24.075449,2019-09-29 06:57:27.098923,2019-05-16 16:28:35.880985
10051,Boot scootin' boogie.mp3,3190819,33206,1552801,4172478725,1,0,0,2023-03-27 19:43:24.011451,2019-09-29 06:57:27.565904,2019-05-16 16:28:35.879985
10052,God bless texas.mp3,3284992,33206,1552804,4172478725,1,0,0,2023-03-27 19:43:24.212447,2019-09-29 06:57:27.789591,2019-05-16 16:28:35.881985
10053,Boot scootin' boogie.mp3,7990570,33206,1552809,4172478725,1,0,0,2023-03-27 19:43:24.527442,2019-09-28 21:09:12.317510,2019-05-16 16:28:35.884985
10054,Brand new man.mp3,7284852,33206,1552817,4172478725,1,0,0,2023-03-27 19:43:25.344428,2019-09-28 21:09:12.929333,2019-05-16 16:28:35.891985
10055,Days of thunder.mp3,8525110,33206,1552818,4172478725,1,0,0,2023-03-27 19:43:25.456426,2019-09-28 21:09:13.825431,2019-05-16 16:28:35.892985
10056,Hard workin' man.mp3,7205474,33206,1552811,4172478725,1,0,0,2023-03-27 19:43:24.693439,2019-09-28 21:09:14.144425,2019-05-16 16:28:35.885985
10057,He's got you.mp3,7756726,33206,1552810,4172478725,1,0,0,2023-03-27 19:43:24.611440,2019-09-28 21:09:14.792952,2019-05-16 16:28:35.884985
10058,Honky tonk truth.mp3,7888304,33206,1552807,4172478725,1,0,0,2023-03-27 19:43:24.352445,2019-09-28 21:09:15.504200,2019-05-16 16:28:35.883985
10059,Little miss honky tonk.mp3,7270214,33206,1552824,4172478725,1,0,0,2023-03-27 19:43:26.054416,2019-09-28 21:09:16.288010,2019-05-16 16:28:35.895985
10060,Lost and found.mp3,9205790,33206,1552815,4172478725,1,0,0,2023-03-27 19:43:25.149431,2019-09-28 21:09:16.974243,2019-05-16 16:28:35.890985
10061,Mama don't get dressed up for nothing.mp3,9941880,33206,1552821,4172478725,1,0,0,2023-03-27 19:43:25.751421,2019-09-28 21:09:17.371503,2019-05-16 16:28:35.893985
10062,My maria.mp3,8449938,33206,1552806,4172478725,1,0,0,2023-03-27 19:43:24.270446,2019-09-28 21:09:18.083112,2019-05-16 16:28:35.882985
10063,My next broken heart.mp3,7134530,33206,1552822,4172478725,1,0,0,2023-03-27 19:43:25.853420,2019-09-28 21:09:18.577675,2019-05-16 16:28:35.894985
10064,Neon moon.mp3,10536864,33206,1552814,4172478725,1,0,0,2023-03-27 19:43:25.034433,2019-09-28 21:09:19.283796,2019-05-16 16:28:35.887985
10065,Rock my world (little country girl).mp3,8986608,33206,1552813,4172478725,1,0,0,2023-03-27 19:43:24.930435,2019-09-28 21:09:19.809387,2019-05-16 16:28:35.886985
10066,She used to be mine.mp3,9507500,33206,1552820,4172478725,1,0,0,2023-03-27 19:43:25.668423,2019-09-28 21:09:20.514226,2019-05-16 16:28:35.893985
10067,She's not the cheatin' kind.mp3,8283948,33206,1552816,4172478725,1,0,0,2023-03-27 19:43:25.282429,2019-09-28 21:09:21.020622,2019-05-16 16:28:35.890985
10068,That ain't no way to go.mp3,8771528,33206,1552812,4172478725,1,0,0,2023-03-27 19:43:24.842437,2019-09-28 21:09:21.791863,2019-05-16 16:28:35.886985
10069,We'll burn that bridge.mp3,7182536,33206,1552819,4172478725,1,0,0,2023-03-27 19:43:25.558425,2019-09-28 21:09:22.523128,2019-05-16 16:28:35.892985
10070,Whiskey under the bridge.mp3,7006126,33206,1552823,4172478725,1,0,0,2023-03-27 19:43:25.926419,2019-09-28 21:09:23.048123,2019-05-16 16:28:35.894985
10071,You're gonna miss me when i'm gone.mp3,11797062,33206,1552808,4172478725,1,0,0,2023-03-27 19:43:24.418444,2019-09-28 21:09:23.471684,2019-05-16 16:28:35.883985
10072,Boot scootin' boogie (club mix).mp3,6264022,33206,1552836,4172478725,1,0,0,2023-03-27 19:43:27.129398,2019-10-03 20:03:39.258466,2019-05-16 16:28:35.902985
10073,Hard workin' man.mp3,2896913,33206,1552826,4172478725,1,0,0,2023-03-27 19:43:26.133415,2019-10-03 20:03:42.461253,2019-05-16 16:28:35.896985
10074,Heartbroke out of my mind.mp3,3316980,33206,1552829,4172478725,1,0,0,2023-03-27 19:43:26.431410,2019-10-03 20:03:45.787720,2019-05-16 16:28:35.899985
10075,I can't put out this fire.mp3,3544350,33206,1552835,4172478725,1,0,0,2023-03-27 19:43:26.980401,2019-10-03 20:03:48.962578,2019-05-16 16:28:35.902985
10076,Mexican minutes.mp3,3557704,33206,1552828,4172478725,1,0,0,2023-03-27 19:43:26.356411,2019-10-03 20:03:52.198677,2019-05-16 16:28:35.899985
10077,Our time is coming.mp3,4501462,33206,1552834,4172478725,1,0,0,2023-03-27 19:43:26.863403,2019-10-03 20:03:55.239128,2019-05-16 16:28:35.901985
10078,Rock my world (little country girl).mp3,3598704,33206,1552831,4172478725,1,0,0,2023-03-27 19:43:26.614407,2019-10-03 20:03:58.148935,2019-05-16 16:28:35.900985
10079,She used to be mine.mp3,3818519,33206,1552830,4172478725,1,0,0,2023-03-27 19:43:26.509409,2019-10-03 20:04:01.064059,2019-05-16 16:28:35.900985
10080,Texas women (don't stay lonely long).mp3,3543954,33206,1552833,4172478725,1,0,0,2023-03-27 19:43:26.822404,2019-10-03 20:04:03.864039,2019-05-16 16:28:35.901985
10081,That ain't no way to go.mp3,3510909,33206,1552832,4172478725,1,0,0,2023-03-27 19:43:26.746405,2019-10-03 20:04:06.490428,2019-05-16 16:28:35.901985
10082,We'll burn that bridge.mp3,2876863,33206,1552827,4172478725,1,0,0,2023-03-27 19:43:26.258413,2019-10-03 20:04:09.089495,2019-05-16 16:28:35.897985
10083,Folsom prison blues.mp3,9683404,33206,1552770,4172478725,1,0,0,2023-03-27 19:43:21.479493,2019-09-28 20:20:42.972247,2019-05-16 16:28:35.861985
10084,I ain't singin' that song no more.mp3,9063268,33206,1552767,4172478725,1,0,0,2023-03-27 19:43:21.298496,2019-09-28 20:20:44.575707,2019-05-16 16:28:35.860986
10085,Hillbilly deluxe (remix).mp3,6312631,33206,1552838,4172478725,1,0,0,2023-03-27 19:43:27.261396,2019-10-03 20:04:11.517667,2019-05-16 16:28:35.903985
10086,Rough boy.mp3,11629804,33206,1552772,4172478725,1,0,0,2023-03-27 19:43:21.585491,2019-09-28 20:20:46.313777,2019-05-16 16:28:35.862985
10087,How long gone.mp3,3551065,33206,1552774,4172478725,1,0,0,2023-03-27 19:43:21.693490,2019-09-28 21:09:24.452611,2019-05-16 16:28:35.864985
10088,Long haired country boy.mp3,10402720,33206,1552852,4172478725,1,0,0,2023-03-27 19:43:28.301379,2019-09-28 21:09:25.034932,2019-05-16 16:28:35.914984
10089,Only in america.mp3,6459792,33206,1552776,4172478725,1,0,0,2023-03-27 19:43:21.825487,2019-09-28 20:20:49.650491,2019-05-16 16:28:35.865985
10090,A few good rides away.mp3,3758208,33206,1552849,4172478725,1,0,0,2023-03-27 19:43:28.162381,2019-10-03 20:04:13.825078,2019-05-16 16:28:35.913984
10091,I'll never forgive my heart.mp3,3264640,33206,1552843,4172478725,1,0,0,2023-03-27 19:43:27.657390,2019-10-03 20:04:16.782990,2019-05-16 16:28:35.907984
10092,If that's the way you want it.mp3,3625088,33206,1552847,4172478725,1,0,0,2023-03-27 19:43:27.942385,2019-10-03 20:04:19.089946,2019-05-16 16:28:35.910985
10093,Little miss honky tonk.mp3,2959488,33206,1552840,4172478725,1,0,0,2023-03-27 19:43:27.336395,2019-10-03 20:04:21.590732,2019-05-16 16:28:35.906985
10094,My kind of crazy.mp3,3029170,33206,1552845,4172478725,1,0,0,2023-03-27 19:43:27.877386,2019-10-03 20:04:24.184103,2019-05-16 16:28:35.909984
10095,She's not the cheatin' kind.mp3,3373184,33206,1552841,4172478725,1,0,0,2023-03-27 19:43:27.448393,2019-10-03 20:04:26.974488,2019-05-16 16:28:35.906985
10096,She's the kind of trouble.mp3,2939008,33206,1552848,4172478725,1,0,0,2023-03-27 19:43:28.024384,2019-10-03 20:04:29.220190,2019-05-16 16:28:35.911984
10097,Silver and gold.mp3,4237488,33206,1552842,4172478725,1,0,0,2023-03-27 19:43:27.543392,2019-10-03 20:04:31.927757,2019-05-16 16:28:35.906985
10098,Whiskey under the bridge.mp3,2830482,33206,5040610,4172478725,1,0,0,2023-03-27 19:43:28.216380,2019-10-03 20:04:37.071281,2019-05-16 16:28:35.910985
10099,You're gonna miss me when i'm gone.mp3,4737152,33206,1552844,4172478725,1,0,0,2023-03-27 19:43:27.792387,2019-10-03 20:04:37.679469,2019-05-16 16:28:35.908984
10100,Building bridges.mp3,7295104,33206,1562238,4172478725,1,0,0,2023-03-27 19:43:29.004367,2019-09-29 06:57:28.520907,2019-05-16 16:28:48.155741
10101,We'll burn that bridge.mp3,2394196,33206,1550545,4172478725,1,0,0,2023-03-27 19:43:29.286363,2019-09-28 20:20:51.326876,2019-05-16 16:28:33.620030
10102,We'll burn that bridge.mp3,7153792,33206,1550548,4172478725,1,0,0,2023-03-27 19:43:30.442343,2019-09-28 20:20:56.789636,2019-05-16 16:28:33.621030
10103,The harder i try.mp3,8391188,33206,1551707,4172478725,1,0,0,2023-03-27 19:43:31.215331,2019-09-30 17:45:08.847488,2019-05-16 16:28:34.448014
10104,The shadow of your smile.mp3,7524931,33206,1562241,4172478725,1,0,0,2023-03-27 19:43:31.717322,2019-09-30 17:45:09.924960,2019-05-16 16:28:48.156741
10105,Chance with you.mp3,7008518,33206,5032364,4172478725,1,0,0,2023-03-27 19:43:32.582308,2019-09-30 17:45:14.519345,2019-05-16 16:28:52.774649
10106,Get the funk out of my face.mp3,7185380,33206,1562244,4172478725,1,0,0,2023-03-27 19:43:32.936302,2019-09-30 17:45:15.097485,2019-05-16 16:28:48.157741
10107,The blues had a baby.mp3,5583877,33206,1562247,4172478725,1,0,0,2023-03-27 19:43:33.353296,2019-09-30 17:45:16.678577,2019-05-16 16:28:48.161741
10108,Smokin' in the boy's room.mp3,3629184,33206,1562250,4172478725,1,0,0,2023-03-27 19:43:33.430294,2019-09-28 16:14:58.285885,2019-05-16 16:28:48.162741
10109,Smokin' in the boys' room.mp3,1468544,33206,1562252,4172478725,1,0,0,2023-03-27 19:43:33.570292,2019-10-03 20:51:25.652857,2019-05-16 16:28:48.164741
10110,Smokin' in the boy's room.mp3,3574498,33206,1562254,4172478725,1,0,0,2023-03-27 19:43:33.879287,2019-10-03 20:04:41.532723,2019-05-16 16:28:48.165741
10111,Arabian nights.mp3,1982970,33206,1566458,4172478725,1,0,0,2023-03-27 19:43:34.230281,2011-06-23 01:13:12.000000,2019-05-16 16:28:51.896667
10112,Hey! baby.mp3,2307827,33206,1562257,4172478725,1,0,0,2023-03-27 19:43:34.311280,2019-09-28 21:09:25.653200,2019-05-16 16:28:48.166741
10113,Hey! baby.mp3,2302173,33206,1562259,4172478725,1,0,0,2023-03-27 19:43:34.433278,2019-10-03 20:04:43.294455,2019-05-16 16:28:48.167741
10114,Adeste fidelis.mp3,908660,33206,1562264,4172478725,1,0,0,2023-03-27 19:43:34.651274,2011-06-22 23:39:30.000000,2019-05-16 16:28:48.168741
10115,Down in yon forest.mp3,4057990,33206,1562269,4172478725,1,0,0,2023-03-27 19:43:35.411262,2011-06-22 23:39:40.000000,2019-05-16 16:28:48.170741
10116,Early on one christmas morn.mp3,2980091,33206,1562265,4172478725,1,0,0,2023-03-27 19:43:34.722273,2019-10-03 19:55:39.888098,2019-05-16 16:28:48.169741
10117,Go tell it on the mountain.mp3,3137242,33206,1562271,4172478725,1,0,0,2023-03-27 19:43:35.691257,2019-10-03 19:55:40.505478,2019-05-16 16:28:48.171741
10118,"God rest ye merry, gentlemen.mp3",2841331,33206,1562275,4172478725,1,0,0,2023-03-27 19:43:36.421245,2019-10-03 19:55:41.146349,2019-05-16 16:28:48.173740
10119,I saw three ships.mp3,4223082,33206,1562268,4172478725,1,0,0,2023-03-27 19:43:35.210265,2019-10-03 19:55:41.873538,2019-05-16 16:28:48.170741
10120,Iesus ahatonnia (the huron carol).mp3,6359303,33206,1562274,4172478725,1,0,0,2023-03-27 19:43:36.082251,2019-10-03 19:55:43.499136,2019-05-16 16:28:48.172741
10121,It came upon the midnight clear.mp3,6486777,33206,1562276,4172478725,1,0,0,2023-03-27 19:43:36.501244,2019-10-03 19:55:45.144825,2019-05-16 16:28:48.176740
10122,Joy to the world.mp3,789963,33206,1562278,4172478725,1,0,0,2023-03-27 19:43:36.795239,2019-10-03 19:55:45.598231,2019-05-16 16:28:48.177741
